row ID,agent_city,agent_firm_name,agent_state,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,year,decision_year,decision_month
354101,boston,seyfarth shaw llp,ma,A-12257-98982,2012-09-13,Denied,,INDIA,2015-01-12,82 devonshire street,,boston,UNITED STATES OF AMERICA,sr. immigration specialist,fmr llc,30000,6175636780,,2109,massachusetts,1946,N,INDIA,WALTHAM,Master's,,2015,1
25621,reston,"goel & anderson, llc",va,A-14248-04243,2014-09-19,Certified-Expired,H-1B,INDIA,2015-02-11,5 penn plaza,14TH FLOOR,new york,UNITED STATES OF AMERICA,senior manager human resources,majescomastek,130,6467311000,,10001,new york,1992,Y,INDIA,MORRIS PLAINS,Bachelor's,2014,2015,2
92802,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16230-43482,2016-08-30,Certified,H-1B,INDIA,2016-10-31,601 riverside avenue,None,jacksonville,UNITED STATES OF AMERICA,immigration specialist,fis management services llc,55000,9044386000,,32204,fl,2005,,,HOUSTON,Bachelor's,2016,2016,10
137772,raleigh,"ogletree, deakins, nash, smoak & stewart, p.c.",nc,A-15244-13451,2015-09-16,Certified-Expired,H-1B,INDIA,2016-02-19,3201 beechleaf court,SUITE 600,raleigh,UNITED STATES OF AMERICA,senior hr generalist,inc research llc,5500,9198769300,,27604,nc,1998,,,HATFIELD,Bachelor's,2015,2016,2
172252,troy,fakhoury law group,mi,A-14206-92512,2014-07-25,Certified-Expired,L-1,INDIA,2014-12-24,2035 lincoln highway,"SUITE 3000, EDISON SQUARE WEST",edison,UNITED STATES OF AMERICA,human resource officer,larsen & toubro infotech limited,1700,7322486112,,8817,new jersey,1997,Y,INDIA,MANCHESTER,Master's,2014,2014,12
64533,addison,"fragomen, del rey, bernsen & loewy, llp",tx,A-14044-41657,2014-03-06,Certified,H-1B,GHANA,2015-08-06,"83 general warren blvd., suite 200",,malvern,UNITED STATES OF AMERICA,hr manager,citco fund services (malvern) inc.,500,6102321707,,19355,pennsylvania,1989,A,GHANA,PHOENIXVILLE,Master's,2014,2015,8
245202,hamden,"lamboley law firm, llc",ct,A-16222-40357,2016-09-11,Certified,H-1B,INDIA,2016-11-15,35 executive blvd,None,orange,UNITED STATES OF AMERICA,senior manager of people operations,tangoe inc.,920,2038599508,,6477,ct,2000,,,CHARLOTTE,Bachelor's,2016,2016,11
271706,hampton,"mobility services international, llc",nh,A-16026-65008,2016-02-12,Certified,TN,CANADA,2016-06-03,7211 s. peoria,None,englewood,UNITED STATES OF AMERICA,talent acquisition,air methods corporation,4303,3037927400,,80112,co,1980,,,GREENWOOD VILLAGE,Bachelor's,2016,2016,6
175142,san diego,"fragomen, del rey, bernsen & loewy, llp",ca,A-14297-19175,2014-11-21,Certified,H-1B,INDIA,2015-05-20,1700 technology drive,,san jose,UNITED STATES OF AMERICA,immigration specialist - qualcomm hr,"qualcomm atheros, inc.",27800,4087735384,,95110,california,2011,N,INDIA,SAN JOSE,Bachelor's,2014,2015,5
328102,houston,"lin & valdez, llp",tx,A-16182-28318,2016-07-01,Certified,H-1B,CHINA,2016-09-28,5855 cunningham road,None,houston,UNITED STATES OF AMERICA,owner,c&w international fabricators llc,5,2818794746,,77041,tx,2011,,,RICHMOND,Master's,2016,2016,9
233449,hartford,robinson & cole llp,ct,A-16253-51076,2016-09-14,Certified,H-1B,INDIA,2016-12-02,292 madison avenue,5TH FLOOR,new york,UNITED STATES OF AMERICA,"manager, immigration and legal administration","borderfree, inc.",158,6467360156,,10017,ny,1999,,,SECAUCUS,Master's,2016,2016,12
345502,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15183-94601,2015-07-17,Withdrawn,H-1B,MEXICO,2015-07-17,170 west tasman drive,MAIL STOP: SJC 05/1/4,san jose,UNITED STATES OF AMERICA,relocation specialist,"cisco systems, inc.",74042,4085264000,,95134,california,1984,A,BOLIVIA,MORRISVILLE,Bachelor's,2015,2015,7
251624,owings mills,murthy law firm,md,A-14307-22039,2014-11-07,Certified,,INDIA,2015-04-29,6465 college park square,SUITE 400,virginia beach,UNITED STATES OF AMERICA,president,stratuslive llc,31,7572738219,1001,23464,virginia,2008,Y,INDIA,KOTHAGUDEM,Master's,2014,2015,4
337004,los angeles,law offices of garret a. lungin,ca,A-15093-63928,2015-04-03,Certified-Expired,,SOUTH KOREA,2015-11-12,17890 blanco road ste 444,None,san antonio,UNITED STATES OF AMERICA,chief legal officer,muy pizza tejas llc,789,2104933505,,78232,tx,2010,,,SEOUL,High School,2015,2015,11
311952,,,,A-14197-89112,2014-07-16,Certified-Expired,H-1B,INDIA,2015-04-07,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,MAPLE GROVE,Bachelor's,2014,2015,4
123391,santa clara,"fragomen, del rey, bernsen & loewy, llc",ca,A-16155-17948,2016-07-01,Certified,H-1B,INDIA,2016-09-29,333 lakeside drive,None,foster city,UNITED STATES OF AMERICA,"assistant manager, hr","gilead sciences, inc.",4200,6505221753,,94404,ca,1987,,,PALO ALTO,Doctorate,2016,2016,9
7582,alpharetta,lee immigration law group,ga,A-15124-72838,2015-05-12,Certified-Expired,H-1B,INDIA,2015-11-20,11465 johns creek pkwy,STE 180,johns creek,UNITED STATES OF AMERICA,president,"svk systems, inc.",100,6788247746,,30097,ga,2003,,,COSTA MESA,Bachelor's,2015,2015,11
10610,minneapolis,"fredrikson & byron, p.a.",mn,A-16099-94695,2016-06-13,Certified,H-1B,INDIA,2016-09-21,3660 technology drive ne,None,minneapolis,UNITED STATES OF AMERICA,director personnel services,"open access technology international, inc.",400,7632012000,2012,55418,mn,1995,,,MINNEAPOLIS,Master's,2016,2016,9
199362,long beach,law offices of bobby c. lih,ca,A-15323-41670,2015-11-19,Denied,,JAPAN,2016-07-11,19205 s. laurel park road,None,rancho dominguez,UNITED STATES OF AMERICA,vice-president,advanced fresh concepts franchise corp,120,3106043200,199,90220,ca,1986,,,GARDENA,Associate's,2015,2016,7
228188,newport beach,lmg law group,ca,A-15210-03441,2015-08-03,Certified-Expired,H-1B,SOUTH KOREA,2016-02-08,75 second avenue ste 200,None,needham,UNITED STATES OF AMERICA,vice president,"res group, inc.",22,6173060214,,2494,ma,2001,,,DURHAM,Doctorate,2015,2016,2
25775,boston,mintz levin cohn ferris glovsky & popeo pc,ma,A-16077-85721,2016-03-24,Certified,L-1,CHINA,2016-07-01,3 times square,None,new york,UNITED STATES OF AMERICA,senior visa and immigration specialist,thomson reuters markets llc,3736,6462234000,,10036,ny,2006,,,QUEENS,Bachelor's,2016,2016,7
79255,san francisco,pearl law group,ca,A-15246-14782,2015-10-06,Certified-Expired,L-1,CANADA,2016-03-09,landmark building @ one market street,SUITE 300,san francisco,UNITED STATES OF AMERICA,global immigration manager,salesforce.com,10389,4159017000,,94105,ca,1999,,,SAN FRANCISCO,Bachelor's,2015,2016,3
26039,orlando,bhavsar law group pa,fl,A-16113-00921,2016-04-28,Certified,H-1B,BRAZIL,2016-07-11,"5750 major blvd, suite 520",None,orlando,UNITED STATES OF AMERICA,financial administrator / corporate secretary,abreu tours inc,17,4072331100,,32819,fl,1974,,,ORLANDO,Bachelor's,2016,2016,7
151352,,,,A-14325-28023,2014-11-24,Certified,H-1B,INDIA,2015-06-10,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,ELKRIDGE,Master's,2014,2015,6
258663,roanoke,"magee goldstein lasky & sayers, p.c.",va,A-15349-50987,2016-02-10,Certified,H-1B,CHINA,2016-05-24,4433 fyler avenue,None,st. louis,UNITED STATES OF AMERICA,chief financial officer,"handi-craft company, inc.",104,3147732979,,63116,mo,1946,,,ST. LOUIS,Master's,2016,2016,5
331414,chicago,"quarles & brady, llp",il,A-15364-55904,2016-02-12,Certified,H-1B,CANADA,2016-05-27,555 corporate drive,None,kalispell,UNITED STATES OF AMERICA,"manager, global immigration","aon national flood services, inc.",69000,4067568656,,59901,mt,1997,,,KALISPELL,Bachelor's,2016,2016,5
306078,atlanta,schwartz posel immigration law group,ga,A-15085-61989,2015-04-03,Certified-Expired,H-1B,CANADA,2015-10-14,2801 buford highway,"DRUID CHASE, STE 100",atlanta,UNITED STATES OF AMERICA,cfo,applied software technology inc.,55,4045641815,,30329,ga,1982,,,CUMMING,Master's,2015,2015,10
187202,,,,A-14153-74257,2014-09-23,Certified-Expired,,RUSSIA,2015-02-19,uc santa barbara office of international students,OISS SRB MC 7150,santa barbara,UNITED STATES OF AMERICA,immigration counselor,university of california at santa barbara,8000,8058932354,,93106,california,1954,A,RUSSIA,BERLIN,Doctorate,2014,2015,2
19656,duluth,usa global consulting llc,ga,A-16029-67083,2016-01-29,Withdrawn,,SOUTH KOREA,2016-01-30,4100 port union road,None,fairfield,UNITED STATES OF AMERICA,hr manager,koch foods of cincinnati llc,720,5138743500,,45014,oh,1999,,,SEOUL,Associate's,2016,2016,1
283870,washington,"wasserman, mancini & chang, pc",dc,A-15019-43567,2015-01-30,Certified,H-1B,CHINA,2015-08-21,"2107 wilson blvd, suite 410",,arlington,UNITED STATES OF AMERICA,chief operating officer,ejf capital llc,66,7038759121,,22201,virginia,2005,A,CHINA,ARLINGTON,Master's,2015,2015,8
178035,owings mills,murthy law firm,md,A-16210-36890,2016-07-28,Certified,TN,CANADA,2016-09-20,"10075 tyler place, #18",None,ijamsville,UNITED STATES OF AMERICA,"vice president, business development co-founder","bioassay works, llc",10,3018748888,,21754,md,2005,,,ROCKVILLE,Doctorate,2016,2016,9
20948,milford,"law offices of bongsob moon, llc",ct,A-14267-09764,2015-10-07,Certified,P-1,SOUTH KOREA,2016-05-16,6556 east 91st street,None,tulsa,UNITED STATES OF AMERICA,principal master,golden dragon taekwondo,3,9187344430,,74133,ok,2007,,,BROKEN ARROW,High School,2015,2016,5
308609,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-16158-18456,2016-06-26,Certified,H-1B,INDIA,2016-09-07,2200 mission college blvd. rn4-151,None,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,"intel mobile communications, inc.",1736,4087651681,,95054,ca,2010,,,SAN DIEGO,Master's,2016,2016,9
186883,annandale,mpras law offices,va,A-14009-31267,2014-01-13,Certified,EWI,MEXICO,2015-07-07,4883 church lane,,galesville,UNITED STATES OF AMERICA,manager,hartge yacht harbor,16,4436076306,,20765,maryland,2009,A,MEXICO,ANNAPOLIS,High School,2014,2015,7
119781,arlington,erickson immigration group,va,A-16167-22070,2016-09-20,Certified,H-1B,BRAZIL,2016-11-17,landmark building @ one market street,SUITE 300,san francisco,UNITED STATES OF AMERICA,global immigration manager,salesforce.com,13948,4159017000,,94105,ca,1999,,,SUNNYVALE,Bachelor's,2016,2016,11
159678,,,,A-15333-44153,2015-11-29,Certified,H-1B,INDIA,2016-04-12,28411 northwestern highway,# 640,southfield,UNITED STATES OF AMERICA,director professional services,technosoft corporation,720,2486032600,2600,48034,mi,1996,,,BOULDER,Bachelor's,2015,2016,4
39780,bingham farms,"the murray law group, p.c.",mi,A-16285-60316,2016-10-17,Certified,H-1B,UNITED KINGDOM,2016-12-29,950 w 450 s,None,columbus,UNITED STATES OF AMERICA,human resources generalist,"faurecia emissions control technologies, usa, llc",2179,8123412049,,47201,in,2007,,,COLUMBUS,Bachelor's,2016,2016,12
80821,troy,fakhoury law group,mi,A-15292-29791,2015-10-20,Certified,H-1B,INDIA,2016-05-17,6100 tennyson parkway,SUITE 200,plano,UNITED STATES OF AMERICA,senior lead,infosys ltd.,19963,4692299400,,75024,tx,1981,,,SAN JOSE,Bachelor's,2015,2016,5
195853,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-14150-73754,2014-06-20,Certified-Expired,H-1B,CHINA,2014-11-12,229 west 43rd street,SUITE 600,new york,UNITED STATES OF AMERICA,"director, human resources",felix calls llc,93,2126518977,,10036,new york,2006,A,CHINA,REGO PARK,Doctorate,2014,2014,11
299742,calabasas hills,"global immigration partners, inc.",ca,A-14148-72950,2014-06-04,Certified-Expired,H-1B,INDIA,2014-11-06,12951 university ave,STE 200,clive,UNITED STATES OF AMERICA,president,american technology consulting llc,55,5157106663,,50325,iowa,2011,A,INDIA,BROOKLYN,Master's,2014,2014,11
50174,coral gables,,fl,A-14174-80991,2014-06-23,Certified-Expired,H-1B,VENEZUELA,2014-11-24,2917 nw 79 avenue,,miami,UNITED STATES OF AMERICA,owner,jd marble & tile inc.,5,3054474181,,33122,florida,2000,N,VENEZUELA,WESTON,Doctorate,2014,2014,11
185590,minneapolis,"constangy, brooks, smith & prophete, llp",mn,A-16119-03077,2016-06-06,Certified,H-1B,CHINA,2016-09-06,710 medtronic parkway,None,minneapolis,UNITED STATES OF AMERICA,"director, medtronic immigration solutions team","medtronic, inc.",27000,7635052710,,55432,mn,1949,,,TARZANA,Doctorate,2016,2016,9
25089,mclean,berry appleman & leiden llp,va,A-15135-76830,2015-05-20,Certified-Expired,H-1B,INDIA,2016-01-13,399 thornall street,6TH FLOOR,edison,UNITED STATES OF AMERICA,"senior manager, us immigration",oracle financial services software inc.,572,7326230399,,8837,nj,2001,,,STAMFORD,Bachelor's,2015,2016,1
372467,,,,A-14128-67731,2014-05-09,Denied,F-1,INDIA,2015-08-20,55 carter drive,SUITE# 216,edison,UNITED STATES OF AMERICA,director,"centraprise, corp",75,7329603333,,8817,new jersey,2011,Y,INDIA,IRVING,Master's,2014,2015,8
73478,gaithersburg,law office of aparna dave,md,A-16032-67478,2016-04-26,Certified,Parolee,INDIA,2016-07-06,4 west rolling crossroads,SUITE # 09,catonsville,UNITED STATES OF AMERICA,president,unify solutions inc,130,4104555152,104,21228,md,2000,,,VIENNA,Master's,2016,2016,7
295758,princeton,"bhuchar law, pc",nj,A-16124-04978,2016-05-10,Certified,H-1B,INDIA,2016-08-10,11373 sw. 211 street #9,None,miami,UNITED STATES OF AMERICA,owner/pharmacy manager,"babasa, inc. dba medciti pharmacy",5,3057679977,,33189,fl,2011,,,NORTH LAUDERDALE,Bachelor's,2016,2016,8
136841,arlington,erickson immigration group,va,A-16153-16597,2016-07-29,Certified,H-1B,INDIA,2016-09-26,2065 hamilton ave.,None,san jose,UNITED STATES OF AMERICA,senior global mobility specialist,ebay inc.,11600,4083764952,,95125,ca,1995,,,SEATTLE,Bachelor's,2016,2016,9
354381,new york,law office of john a. nicelli,ny,A-15170-88881,2016-03-04,Certified,H-1B,SERBIA,2016-06-15,7787 bell road,None,windsor,UNITED STATES OF AMERICA,president,associated winery systems,10,7078382812,,95492,ca,1986,,,CASITA ROSA,Bachelor's,2016,2016,6
206744,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-14206-92408,2014-09-24,Certified-Expired,F-1,CHINA,2015-02-10,2200 mission college blvd.,,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,46544,4087658080,,95052,california,1968,A,CHINA,HILLSBORO,Doctorate,2014,2015,2
267883,columbus,porter wright morris & arthur llp,oh,A-15295-31360,2015-11-02,Certified,H-1B,CHINA,2016-04-15,41 south high street,None,columbus,UNITED STATES OF AMERICA,ta analyst,the huntington national bank,12565,6144803993,,43215,oh,1905,,,COLUMBUS,Master's,2015,2016,4
18743,boston,romanovsky law offices,ma,A-14365-38706,2014-12-31,Certified-Expired,J-1,ROMANIA,2016-01-14,"25 lenglen road, suite 2",None,newton,UNITED STATES OF AMERICA,executive director,"newton school for children,inc",18,6179651705,,2458,ma,1982,,,NEWTON,Master's,2014,2016,1
60355,,,,A-15042-50051,2015-02-12,Certified,H-1B,INDIA,2015-09-16,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,35000,2012909573,,77845,texas,1994,N,INDIA,CHARLOTTE,Bachelor's,2015,2015,9
221842,madison,,wi,A-13233-90099,2013-09-17,Certified-Expired,L-1,UNITED KINGDOM,2015-04-07,2103 citywest blvd.,8TH FLOOR,houston,UNITED STATES OF AMERICA,"tax consultant, global mobility",statoil gulf services llc,23000,7139188200,,77042,texas,2005,A,UNITED KINGDOM,HOUSTON,Doctorate,2013,2015,4
314329,maineville,"the khosla immigration law group,p.c.",oh,A-13323-16687,2013-10-17,Denied,H-1B,INDIA,2016-02-04,"107 carpenter drive, suite 220",None,sterling,UNITED STATES OF AMERICA,operations manager,"unified systems, inc.",22,7039309266,,20164,va,2000,,,ASHBURN,Bachelor's,2013,2016,2
69300,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-15176-91372,2015-09-14,Certified-Expired,H-1B,INDIA,2016-02-17,731 lexington ave.,None,new york,UNITED STATES OF AMERICA,human resources representative,bloomberg l.p.,15000,2123182000,,10022,ny,1981,,,JERSEY CITY,Master's,2015,2016,2
349198,san francisco,berry appleman & leiden llp,ca,A-15099-65702,2015-04-14,Certified-Expired,H-1B,INDIA,2015-11-10,2029 stierlin court,None,mountain view,UNITED STATES OF AMERICA,immirgation program manager,linkedin corporation,6500,6506873600,,94043,ca,2003,,,SAN JOSE,Master's,2015,2015,11
174570,edina,"webber law firm, llc",mn,A-14324-27404,2015-01-08,Withdrawn,H-1B,CHINA,2015-03-03,989 market street,5TH FLOOR,san francisco,UNITED STATES OF AMERICA,recruiting manager,"zoosk, inc.",190,4157289598,,94103,california,2007,A,CHINA,SAN FRANCISCO,Master's,2015,2015,3
80204,,,,A-15161-84936,2015-06-12,Certified-Expired,L-1,INDIA,2015-12-15,211 quality circle,None,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,35000,2012909573,,77845,tx,1994,,,SOUTH PORTLAND,Bachelor's,2015,2015,12
193510,los angeles,tafapolsky and smith llp,ca,A-15194-97315,2015-07-28,Certified-Expired,H-1B,CANADA,2016-01-12,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,REDMOND,Doctorate,2015,2016,1
102918,houston,harry gee & associates pllc,tx,A-16180-27117,2016-07-25,Certified,H-1B,CHINA,2016-09-27,"9889 bellaire blvd, suite 322","OFFICIALLY REGISTERED AS DUNHUANG PERIODONTICS & DENTAL IMPLANTS, P.A",houston,UNITED STATES OF AMERICA,president,dunhuang periodontics & dental implants,7,7139950086,,77036,tx,2007,,,HOUSTON,Bachelor's,2016,2016,9
296489,houston,berry appleman & leiden llp,tx,A-14233-00385,2014-09-03,Certified-Expired,L-1,CANADA,2015-01-28,1600 amphitheatre parkway,,mountain view,UNITED STATES OF AMERICA,immigration program specialist,google inc.,47756,6502530000,,94043,california,1998,Y,CANADA,SANTA CLARA,Bachelor's,2014,2015,1
261105,new york,"fragomen, del rey, bernsen & loewy llp",ny,A-14287-15489,2014-11-03,Certified,H-1B,CANADA,2015-04-22,"120 west 45th street, 39th fl.",,new york,UNITED STATES OF AMERICA,"vice president, human capital","d. e. shaw research, llc",550,2124780282,,10036,new york,1988,A,HUNGARY,NEW YORK,Doctorate,2014,2015,4
103974,addison,"fragomen, del rey, bernsen & loewy, llp.",tx,A-13212-84589,2013-10-30,Withdrawn,H-1B,INDIA,2015-08-13,6400 international pkwy,SUITE 1000,plano,UNITED STATES OF AMERICA,vp information technology,"goodman networks, inc",15000,9724069692,,75093,texas,2000,Y,INDIA,PLANO,Master's,2013,2015,8
265557,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15209-02932,2015-09-29,Certified-Expired,H-1B,INDIA,2016-02-12,170 west tasman drive,MAIL STOP: SJC 05/1/4,san jose,UNITED STATES OF AMERICA,relocation specialist,"cisco systems, inc.",74042,4085264000,,95134,ca,1984,,,CARY,Bachelor's,2015,2016,2
35098,troy,"siegel, gross & tou, p.c.",mi,A-15315-38369,2015-12-01,Certified,H-1B,INDIA,2016-05-09,3150 livernois road,SUITE 140,troy,UNITED STATES OF AMERICA,director,c-vision inc,67,5862156753,,48083,mi,2004,,,BOCA RATON,Master's,2015,2016,5
76798,fremont,,ca,A-14324-27483,2014-11-20,Certified,H-1B,INDIA,2015-04-28,46500 fremont blvd,SUITE 710,fremont,UNITED STATES OF AMERICA,president,snw infotech inc,5,5103969972,,94538,california,2011,A,INDIA,SANTA CLARA,Bachelor's,2014,2015,4
31327,mobile,burr & forman llp,al,A-16042-72020,2016-02-12,Certified,F-1,NEPAL,2016-09-23,1 thyssenkrupp drive,None,calvert,UNITED STATES OF AMERICA,"team manager, human resources",am/ns calvert llc,1400,2512893000,,36513,al,2007,,,MOBILE,Bachelor's,2016,2016,9
